C:\ICPMH\1\METHODS\103015JF.M.B\STD4.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  03:35:15 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
81.476,1480.06,19377.20,3000.25,3071847.14,92711.02,1628882.95,46597.29,15440.37,70714.08,30488.51
81.814,1640.07,20411.69,3050.26,3111648.70,93247.18,1493909.99,45761.68,14973.28,67467.53,31169.79
82.152,1540.07,19043.50,3550.35,2951711.59,93213.67,1571543.79,42118.93,15673.92,68806.24,29807.25
82.490,1460.06,19143.61,2850.23,2912549.48,88288.28,1562094.86,42987.77,15874.10,74731.29,32412.22
82.828,1140.04,16741.20,2650.20,2911556.12,81488.84,1463682.06,44124.02,17375.58,67936.07,30468.47
83.166,1240.04,17642.07,2375.16,2819233.85,88020.28,1499360.78,44525.07,15340.28,68471.56,30749.00
83.504,1380.05,16874.65,3125.27,2678946.35,97067.82,1495871.71,46296.47,14873.19,67735.28,30588.69
83.842,1520.06,19010.14,3100.27,2598532.48,90834.57,1449930.89,45594.56,14639.66,64857.36,31009.49
84.180,1300.05,17575.33,3025.26,2759622.72,92409.43,1481710.78,41149.89,14406.13,69174.41,32011.43
84.518,1640.07,17174.94,2575.19,2912583.66,89125.84,1488477.77,44357.96,14572.93,67634.87,31310.06
84.856,1060.03,17842.26,2850.23,2906304.17,88020.28,1451445.74,44859.28,15840.74,64790.44,29226.19
