C:\ICPMH\1\DATA\15J30l00.B\E6-F1_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  02:03:22 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
34.489,480.01,169065.08,28297.47,7901.76,480046.33,7268384.54,196026.89,102173.90,1153191.43,5600.96
34.827,540.01,166003.11,23815.92,7401.54,443776.54,7644211.89,186352.04,89603.05,1088796.05,5160.82
35.165,240.00,162538.07,22389.07,5700.91,455812.61,6879315.00,185880.20,91613.75,1099239.48,5160.82
35.503,440.01,171622.68,19886.10,6901.34,454170.91,7199597.82,186857.54,97077.38,1146456.02,5500.93
35.841,640.01,148382.02,17984.08,5900.98,460978.36,7111124.38,191812.46,97647.32,1128543.78,4920.74
36.179,400.00,151003.93,18659.78,5700.91,461252.09,7090717.35,172607.64,92619.20,1187263.70,4640.66
36.517,880.02,133766.96,18359.46,7501.58,492689.79,7231476.72,178669.96,114955.44,1080523.59,5120.80
36.855,380.00,150600.52,15331.60,7301.50,455470.55,7372068.13,184060.52,91814.83,1159608.23,3800.44
37.193,400.00,117083.46,16107.29,5000.70,462860.30,7091096.25,178232.05,92719.74,1056155.30,4400.59
37.531,320.00,113191.77,21062.45,7201.46,430074.88,6767586.09,179849.03,91446.19,1073567.80,4100.52
37.869,260.00,111917.09,15531.77,6201.08,412664.04,7150664.22,179074.21,89502.51,1127048.98,4400.59
38.207,360.00,119063.18,13455.08,5500.85,468849.55,7214447.82,171765.82,93256.01,1069239.61,3840.45
38.545,360.00,102728.65,16757.88,5400.82,434891.38,7074116.56,260249.14,96507.48,1089328.54,3560.39
38.883,580.01,101924.05,13730.29,7201.46,481930.25,7252224.38,174055.67,95334.21,1082120.86,4060.51
39.221,480.01,100449.04,14255.71,6001.01,448836.18,7772300.17,173045.40,94965.46,1168845.73,4600.65
39.559,500.01,98437.88,13805.35,6601.23,425225.43,6998711.88,170755.72,98619.59,1129184.14,3640.41
39.898,560.01,99611.03,12879.66,5900.98,509390.05,6978807.97,165369.36,90742.42,1081375.48,4340.58
40.236,620.01,94449.71,12754.57,6301.12,456907.24,6709775.15,179983.76,98150.22,1165100.16,3580.39
40.574,440.01,91970.10,11979.03,6101.05,455333.77,8873365.82,172742.34,100899.64,1084890.00,4420.60
40.912,360.00,87815.90,11828.93,8201.89,430109.03,7367716.57,167052.41,100497.25,1078961.81,4380.59
41.250,420.00,111481.02,11778.90,5900.98,436018.92,7055467.35,158840.69,90977.00,1025946.25,4620.65
41.588,360.00,102996.87,11103.46,7101.42,430894.61,12774136.22,171833.17,95904.06,1127262.53,4080.51
41.926,320.00,111715.82,12679.52,9402.49,486007.17,6993615.00,172338.27,92652.70,1069629.91,4540.63
42.264,400.00,93611.96,11003.40,8702.13,428264.69,8006685.34,173853.60,90139.19,1085103.02,4320.57
42.602,500.01,89055.36,11853.94,7501.58,450853.59,7264157.19,162946.08,83136.88,1099772.55,4780.70
42.940,360.00,94248.63,19535.71,4600.60,522191.65,6788500.93,165268.36,88061.66,1095082.71,4600.65
43.278,420.00,99175.26,12354.29,8101.85,455744.22,7037482.19,167692.00,86955.96,1055552.76,5200.83
43.616,300.00,89524.35,10928.35,5800.95,414813.91,6887988.44,159547.29,88028.14,1052044.10,5460.91
43.954,300.00,91199.50,13054.79,4000.45,416281.39,6738940.78,161869.14,86051.35,1034900.74,6141.16
44.292,640.01,87112.45,14330.77,5900.98,424405.97,6698643.12,157326.68,86520.40,1083789.35,5741.01
44.630,400.00,97365.33,12679.52,7601.63,428435.43,6895611.87,152718.17,88095.17,1017774.31,5640.98
44.968,480.01,96795.58,12104.11,6601.23,416759.22,7330566.57,159883.78,83806.81,1005541.36,7401.68
45.306,380.00,122184.21,13630.22,4200.50,433798.19,6594152.49,161902.82,99994.29,1030829.91,6881.45
45.644,240.00,113091.12,14330.77,5400.82,421401.44,6891657.19,149893.12,90474.32,1015051.19,6121.15
45.982,260.00,109066.16,15106.41,5900.98,420343.14,6461712.64,151709.17,100530.78,1108587.39,6861.44
46.320,380.00,107892.38,14806.16,7101.42,409354.50,6613894.68,205538.56,84677.79,1030829.91,7041.52
46.658,440.01,116378.88,14931.26,7701.67,400964.04,7062470.47,177322.60,87961.14,1074703.21,8142.03
46.996,320.00,111782.92,14681.05,5600.88,406796.01,8125882.99,157427.61,78481.40,1058317.67,8742.35
47.334,300.00,128662.91,15656.89,5400.82,427820.75,6690411.09,161970.12,93188.98,1046800.09,9122.55
47.672,340.00,147877.84,15681.90,6901.34,408331.06,8448642.38,261806.19,89200.92,993281.47,9362.69
48.010,520.01,140552.25,18734.85,5000.70,407819.38,7173628.29,146597.82,97412.63,1121711.22,7981.96
48.348,400.00,139342.79,19535.71,7201.46,377961.69,7442916.57,151339.21,83672.81,922049.37,10743.54
48.686,460.01,145189.18,18259.36,6201.08,381299.42,6111978.65,147472.02,85314.32,914840.19,10363.30
49.024,500.01,150029.02,22288.95,7601.63,395747.57,6926789.22,157663.11,78648.82,976936.81,10343.28
49.362,500.01,154634.85,19710.91,6401.15,378097.99,7900872.05,155106.35,86553.92,919517.01,11283.91
49.700,540.01,150331.60,18409.52,8702.13,383888.35,5935609.12,146127.10,77979.08,944680.95,9522.78
50.038,120.00,135043.19,16457.60,7301.50,296823.51,4936985.27,169105.98,64221.52,700710.50,8642.29
50.377,200.00,100247.92,11878.96,7301.50,245032.82,4112719.23,110223.86,53751.82,595391.16,7961.95
50.715,400.00,82256.11,10077.85,6701.26,192551.01,3013273.70,101134.12,36906.83,441039.01,7121.56
51.053,300.00,56322.22,7501.58,6001.01,141367.34,2261761.77,78548.24,27422.18,329441.93,4860.73
51.391,220.00,43252.44,7876.74,6801.30,109239.07,2313557.08,69776.65,24017.02,265127.06,4840.72
51.729,160.00,38575.05,4850.66,6401.15,83397.78,1488490.17,140614.11,19644.72,216205.49,3080.29
52.067,120.00,34166.07,4400.54,5300.79,83833.17,1278826.01,62548.52,16341.21,212188.45,4420.60
52.405,180.00,33264.36,4900.67,8602.08,84369.08,1272946.81,62615.43,17842.73,203921.08,3420.36
52.743,220.00,56556.29,5075.72,6301.12,84503.05,2961881.90,67333.46,18143.05,185106.73,2560.20
53.081,160.00,33598.32,4475.56,5700.91,74758.96,1177253.25,61109.94,16374.58,186252.53,2580.20
53.418,480.01,31193.95,4650.61,6301.12,69704.89,1173404.71,60608.15,15540.46,190027.48,2380.17
53.757,180.00,39243.17,4425.55,6201.08,71445.19,1111349.83,61678.67,15874.10,207362.52,2720.23
54.095,120.00,35168.01,6076.04,6301.12,72951.37,1118056.76,62448.15,13371.94,233533.40,2400.18
54.433,140.00,41982.74,5025.71,7001.38,62711.90,993161.94,59838.75,24450.97,165673.54,1920.11
