C:\ICPMH\1\DATA\15J30l00.B\STD_3.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  02:17:20 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
40.574,300.00,8935.57,1575.07,2950729.75,92375.92,1528247.59,41283.54,4233.86,42219.26,2300.16
40.912,100.00,8568.73,1525.07,2865897.33,91571.71,1523150.72,40013.84,3300.32,40114.15,2180.15
41.250,380.00,10202.92,1700.08,2919902.41,91973.81,1454754.72,42118.93,3633.72,41550.94,2080.13
41.588,180.00,7735.01,1725.08,2858053.58,89829.41,1442505.89,41851.60,3333.66,33900.58,2280.16
41.926,220.00,9335.78,1925.10,2569292.05,84000.64,1511261.95,40481.61,2966.93,35837.90,2620.21
42.264,220.00,9702.64,1175.04,2844363.93,82426.54,1369062.53,40682.09,3200.30,40214.38,2360.17
42.602,220.00,9936.10,1700.08,2883663.15,90499.51,1446727.47,41283.54,2966.93,40381.45,1980.12
42.940,340.00,8868.88,1250.04,2684164.12,85407.42,1401289.48,39813.37,3367.00,39713.20,1980.12
43.278,400.00,8235.24,1475.06,2739071.15,86278.33,1443815.75,39579.48,3033.61,39780.03,2300.16
43.616,180.00,7434.88,1275.05,2772992.64,86512.81,1364927.86,39245.38,3333.66,35303.45,2360.17
43.954,280.00,8435.33,1675.08,2606661.78,81723.26,1387587.92,41350.38,3300.32,35704.29,2240.15
44.292,140.00,8101.84,1500.06,2694999.47,96967.27,1348320.83,38209.68,3400.34,39078.40,2020.13
44.630,60.00,10202.92,1425.06,2409868.80,77772.02,1381354.82,40648.68,3200.30,34468.40,2160.14
44.968,260.00,8068.49,1125.04,2526270.76,81991.16,1331366.24,40615.26,2966.93,34000.79,1820.10
45.307,460.01,8568.73,1350.05,2392536.97,80852.57,1360339.97,40581.85,4433.91,34034.18,2240.15
45.645,220.00,8168.54,1200.04,2547553.18,79613.59,1423521.13,42152.35,3533.70,35236.64,2040.13
45.983,180.00,9335.78,1175.04,2447067.24,78542.11,1334954.52,39746.55,3833.77,35904.71,2660.22
46.321,260.00,9135.68,1325.05,2240557.86,75127.20,1258251.98,40381.37,3166.96,33599.98,2280.16
46.659,340.00,8401.98,1100.03,2391029.94,75629.36,1224373.66,42987.77,2266.82,32397.64,1540.07
46.997,180.00,7634.97,1650.08,2401020.17,81321.39,1245680.30,39211.97,2766.89,31395.76,1720.09
47.335,240.00,6834.64,1325.05,2236790.09,72081.12,1140686.84,40648.68,3433.68,31763.11,2100.14
47.673,300.00,7968.45,1350.05,2377248.88,82359.55,1247126.79,40281.14,2766.89,32330.85,2300.16
48.011,120.00,8468.68,1175.04,2571872.52,72683.60,1280446.32,40114.07,3166.96,32831.81,1860.11
48.349,260.00,6867.99,900.02,2246186.77,76131.50,1201601.88,41617.69,3266.98,34635.41,1740.09
48.687,180.00,6534.53,1075.03,2563800.25,73855.14,1225012.23,40013.84,3166.96,32163.87,2200.15
49.025,200.00,7668.32,1425.06,2350246.34,75395.01,1202586.36,40114.07,3333.66,32364.25,1520.07
49.363,240.00,7434.88,1250.04,2222689.50,64384.61,1240496.41,39880.19,2000.12,29492.34,2080.13
49.701,100.00,8802.18,1325.05,2199272.12,69537.56,1270103.45,43522.47,2266.82,30460.72,1860.11
50.039,120.00,5467.51,1650.08,2140996.92,69637.95,1178842.51,42419.67,3066.94,30093.40,1500.07
50.377,120.00,7434.88,1425.06,2057740.09,74056.00,1120718.87,41316.96,2366.83,28524.02,1780.10
50.715,160.00,6101.04,1250.04,2385926.23,68667.47,1144376.69,40180.90,2200.14,30727.87,1660.08
51.053,240.00,6201.08,1400.06,2117008.64,67128.20,1108209.99,41450.62,2833.57,31863.30,1800.10
51.391,180.00,8301.93,1675.08,2294871.15,73788.19,1178158.13,39646.31,3100.28,29191.82,1400.06
51.729,180.00,5467.51,1000.03,1504434.02,45391.99,702137.08,39947.01,1433.39,15073.38,920.03
52.067,60.00,3300.31,525.01,726464.71,19744.44,333085.02,39412.43,1033.36,6968.10,400.00
52.405,260.00,1433.39,250.00,323619.86,8368.66,154629.07,40214.31,333.34,3500.36,200.00
52.743,220.00,533.34,450.01,134305.58,3467.01,80886.21,38309.91,266.67,1466.73,20.00
53.081,100.00,566.68,475.01,47663.83,3467.01,34934.78,39412.43,100.00,433.34,0.00
53.418,80.00,266.67,325.00,40245.52,1500.06,30526.56,36105.07,0.00,366.67,80.00
53.757,160.00,566.68,500.01,17008.14,1200.04,18860.14,36372.32,100.00,100.00,0.00
54.095,200.00,766.68,150.00,9602.59,1066.70,21312.95,36706.37,100.00,66.67,40.00
54.433,40.00,466.67,50.00,4700.62,1233.38,19510.86,38176.27,66.67,100.00,20.00
54.771,120.00,533.34,425.01,9402.49,1400.06,19811.19,36071.68,0.00,200.00,20.00
55.109,180.00,533.34,375.00,6001.01,866.69,16357.63,37107.24,133.33,66.67,0.00
55.448,200.00,733.35,325.00,5000.70,866.69,17658.89,34768.95,33.33,66.67,40.00
55.786,100.00,733.35,175.00,6601.23,1100.03,19010.31,36105.07,66.67,66.67,0.00
56.124,260.00,400.00,675.01,4000.45,1100.03,21913.69,35837.84,66.67,100.00,40.00
56.462,180.00,400.00,400.00,5400.82,1666.75,20461.94,35269.99,0.00,33.33,0.00
56.800,260.00,400.00,175.00,6501.19,966.69,18059.30,37875.60,0.00,133.33,0.00
57.138,220.00,466.67,225.00,5100.73,1466.73,18209.45,38042.65,0.00,0.00,0.00
57.476,40.00,333.34,325.00,6101.05,1166.71,16808.06,36238.69,0.00,66.67,0.00
57.814,200.00,533.34,400.00,6401.15,1300.05,19310.63,37007.02,0.00,33.33,40.00
58.152,40.00,166.67,350.00,5700.91,866.69,18159.40,34434.94,33.33,300.00,0.00
58.490,200.00,366.67,175.00,5700.91,1033.36,20311.76,37341.08,100.00,0.00,40.00
58.828,180.00,666.68,475.01,6901.34,1500.06,19711.08,36739.77,0.00,166.67,0.00
59.166,140.00,700.01,350.00,9002.28,1166.71,19711.08,37107.24,100.00,0.00,0.00
59.504,160.00,233.33,525.01,6801.30,866.69,20211.65,37407.90,0.00,0.00,0.00
59.842,60.00,766.68,525.01,6201.08,1666.75,20111.53,39278.79,100.00,133.33,0.00
60.180,180.00,300.00,600.01,4600.60,1500.06,19560.91,37341.08,0.00,0.00,0.00
60.518,180.00,500.01,150.00,5400.82,633.34,17758.99,37775.38,100.00,0.00,0.00
60.856,80.00,433.34,400.00,5200.76,900.02,16707.96,40013.84,100.00,0.00,0.00
61.194,140.00,600.01,525.01,7801.71,900.02,21112.71,39445.84,0.00,33.33,0.00
61.532,140.00,600.01,125.00,5800.95,1133.37,20211.65,38677.41,100.00,100.00,0.00
61.870,80.00,600.01,500.01,6501.19,1366.72,19661.02,36238.69,66.67,33.33,60.00
