C:\ICPMH\1\DATA\15J30l00.B\E9-F_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  02:12:04 pm using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
82.152,140.00,766.68,325.00,6001.01,1133.37,17408.64,37675.15,66.67,100.00,0.00
82.490,20.00,300.00,425.01,6801.30,1966.78,20461.94,38243.09,66.67,100.00,0.00
82.828,60.00,366.67,325.00,6901.34,866.69,20712.23,36338.91,0.00,100.00,20.00
83.166,180.00,566.68,225.00,6501.19,1200.04,19610.96,38877.87,0.00,66.67,0.00
83.504,0.00,333.34,175.00,7801.71,1100.03,20662.17,36906.80,0.00,166.67,40.00
83.842,100.00,27721.55,7751.69,8702.13,32396.56,673859.00,76505.58,16774.97,301393.11,2340.17
84.180,280.00,442494.31,81008.90,12304.26,201686.14,3518821.95,220052.36,60240.27,752149.11,3320.34
84.518,540.01,814920.66,111649.04,11203.53,297094.67,5240902.46,275825.92,79820.96,1011479.97,3480.37
84.856,680.01,903229.58,134304.75,10903.34,430484.71,5804268.10,293519.31,92485.13,1184621.12,4120.52
85.194,240.00,972011.22,118065.25,7701.67,429528.40,6747551.71,302169.28,87458.54,1075945.21,4320.57
85.532,520.01,853953.34,109787.50,6401.15,558518.63,7083087.66,309805.31,123918.28,1080381.66,4660.67
85.870,560.01,792370.33,106266.23,8502.03,419387.38,6945054.06,291959.38,88363.22,996319.23,3840.45
86.208,400.00,741725.02,97616.92,7801.71,399020.48,7185908.75,301253.26,111566.21,1010525.41,3720.42
86.546,200.00,641201.06,89800.93,6401.15,429186.83,6525179.44,282738.39,82366.44,947076.06,3660.41
86.884,280.00,583983.41,76639.63,8502.03,449861.96,7530216.57,275656.48,81328.10,939539.60,3680.42
