C:\ICPMH\1\DATA\15J30l00.B\LN1_A.D
Intensity Vs Time,CPS
Acquired      : Oct 30 2015  11:58:02 am using AcqMethod 103015JF.m
Time [Sec],B11,Mg24,Mg25,Al27,Ca43,Ca44,Sr86,Sr87,Sr88,Ba138
38.207,580.01,215799.09,29699.76,28623.03,623106.85,10797518.21,202536.07,120661.57,1369266.70,1160.04
38.546,720.01,227408.83,29173.88,26820.22,634159.19,9799689.28,210262.62,128183.20,1437455.76,1140.04
38.884,1080.03,205916.49,27846.77,28322.55,651061.73,9961767.41,201490.39,115492.39,1535526.86,1380.06
39.222,760.02,215293.02,29198.93,28322.55,640966.62,10251064.29,206044.65,139236.59,1442431.02,1500.07
39.560,920.02,200050.22,27696.53,28723.19,654278.14,9922972.10,203244.47,153525.96,1593477.12,1760.10
39.898,880.02,252645.42,32629.88,31227.41,617341.62,10283154.14,233192.99,127209.22,1457984.28,1400.06
40.236,540.01,217924.74,31903.57,32429.56,618100.93,10072583.82,196465.26,131273.38,1509334.02,1600.08
40.574,660.01,218329.64,35109.59,30426.02,654554.90,10552994.77,201625.33,115962.24,1796172.31,1520.07
40.912,1240.04,214854.43,31152.23,35234.89,613303.59,9663169.75,205437.34,120057.31,1451559.54,1560.07
41.250,660.01,222919.26,31427.72,36838.14,592127.75,9832307.25,211173.85,117170.53,1397277.90,2060.13
41.588,840.02,224303.16,30150.51,40245.52,610991.68,9480567.40,207360.54,116029.38,1396278.94,1700.09
41.926,660.01,276360.26,31603.03,53179.45,569565.44,9408372.09,204256.53,111733.96,1344782.45,1680.09
42.264,1160.04,247777.76,31027.02,61405.90,516047.08,8536184.57,194206.11,110861.61,1355307.71,3960.48
42.602,740.02,295666.51,34282.98,72146.14,523702.36,8322175.19,177524.71,99658.99,1177052.89,4080.51
42.940,840.02,231831.96,35234.84,76062.42,505685.20,7862629.86,157528.55,97345.59,1798633.76,3460.37
43.278,600.01,239499.03,30651.37,90731.02,427445.03,6486793.89,151608.26,83438.33,975578.80,2660.22
43.616,720.01,205781.60,28622.99,110240.86,417407.69,5873930.60,130836.30,71483.86,917653.15,2640.21
43.954,540.01,196039.33,25217.85,101287.80,374011.79,5405594.26,131272.98,64121.14,1492236.49,1900.11
44.292,580.01,192602.15,25918.85,129369.16,296281.09,6754064.21,116196.89,75668.64,712942.33,1600.08
44.630,800.02,152920.12,28297.47,119500.43,264411.17,4237200.49,101905.39,52782.11,590283.48,1480.07
44.968,500.01,154702.09,19410.58,137227.77,231315.11,3507535.23,89033.20,66998.91,649528.60,1180.04
45.306,200.00,141056.17,19635.83,138840.23,195483.16,3086164.33,88027.97,34434.97,690711.80,860.02
45.644,440.01,116479.53,16232.40,148215.47,186014.38,2673410.61,76840.43,33566.56,358728.39,780.02
45.982,360.00,92104.14,21062.45,143880.07,207452.80,2210059.62,71517.21,28657.56,294099.88,880.02
46.320,260.00,106852.80,11053.43,149022.18,104342.74,1747025.43,62280.86,21947.54,277082.95,680.01
46.658,400.00,73584.99,9277.42,128865.52,142543.48,1420690.17,56427.09,22147.81,204123.52,660.01
46.996,260.00,65051.88,8101.84,141863.97,77638.10,1212652.57,66530.30,13505.38,295795.71,1020.03
47.334,300.00,56690.06,14155.62,136824.69,195280.93,1116725.71,51244.00,14105.87,276032.69,340.00
47.672,260.00,73718.87,17358.46,137933.19,58062.60,981163.79,48502.62,31061.79,151575.70,580.01
48.010,160.00,41748.86,5425.83,127455.40,92442.95,3571603.99,46296.47,6801.37,91647.45,320.00
48.348,380.00,25785.31,3800.41,98472.05,31995.82,1319800.32,46797.84,6534.59,166414.12,1040.03
48.687,180.00,35535.40,4225.50,121413.31,34099.78,956588.11,45861.95,7835.15,114217.43,360.00
49.025,120.00,24349.96,5100.73,137530.08,90633.54,463857.63,42787.26,5667.61,76003.60,80.00
49.363,320.00,57258.53,2750.21,123024.32,23415.62,411422.57,40347.97,15273.55,104655.91,240.00
49.701,100.00,11370.29,1400.06,79678.22,53080.19,194927.92,37909.01,1966.78,21446.91,360.00
50.039,40.00,5900.98,1450.06,36838.14,5500.86,101291.84,34935.96,533.34,8635.54,100.00
50.377,120.00,2233.47,550.01,19510.71,2866.90,58045.97,32330.81,266.67,4067.16,0.00
50.715,140.00,733.35,475.01,11903.99,2133.46,37189.41,35637.43,233.33,1066.70,0.00
51.053,320.00,466.67,550.01,8001.80,1433.39,29174.26,34702.15,133.33,633.35,40.00
51.391,120.00,533.34,450.01,6501.19,1766.76,26870.58,34100.93,66.67,200.00,20.00
51.729,120.00,600.01,525.01,7701.67,1766.76,26419.89,32297.40,66.67,100.00,60.00
52.067,80.00,233.33,325.00,7401.54,1233.38,27471.52,33733.53,66.67,133.33,20.00
52.405,280.00,600.01,450.01,5900.98,1366.72,23866.24,34167.73,66.67,100.00,0.00
52.743,180.00,433.34,375.00,5700.91,1333.38,21363.01,31462.50,100.00,0.00,40.00
53.081,180.00,300.00,325.00,8301.94,1333.38,25618.71,34201.13,200.00,33.33,20.00
53.418,180.00,600.01,425.01,5000.70,1800.09,26019.30,34034.13,66.67,166.67,0.00
53.757,220.00,866.69,200.00,7901.76,1800.09,28973.93,32631.38,0.00,166.67,0.00
54.095,220.00,433.34,275.00,9102.33,1500.06,28072.46,32464.39,0.00,133.33,0.00
54.433,380.00,633.34,400.00,8401.99,1633.41,28573.27,33265.95,33.33,66.67,0.00
54.771,80.00,500.01,550.01,6501.19,1633.41,26069.37,32564.58,66.67,0.00,0.00
55.109,120.00,433.34,400.00,7701.67,1566.74,29775.27,35002.77,166.67,133.33,0.00
55.447,80.00,600.01,200.00,6501.19,1633.41,25418.42,33599.93,166.67,0.00,0.00
55.785,100.00,500.01,450.01,5100.73,1366.72,27171.05,33867.13,66.67,133.33,40.00
56.123,120.00,466.67,550.01,8301.94,1900.10,27020.81,33399.54,0.00,66.67,0.00
56.461,160.00,233.33,650.01,7701.67,1366.72,25919.15,34000.73,0.00,66.67,0.00
56.799,80.00,866.69,500.01,6401.15,1533.40,26820.50,33800.33,33.33,33.33,0.00
57.137,180.00,466.67,350.00,6901.34,1300.05,25468.49,33199.14,0.00,0.00,0.00
57.475,160.00,700.01,475.01,5100.73,1733.42,25618.71,34100.93,0.00,33.33,0.00
57.813,200.00,600.01,125.00,6901.34,1833.43,24066.51,33867.13,66.67,66.67,0.00
58.151,60.00,566.68,225.00,7001.38,1300.05,30376.30,33399.54,0.00,133.33,20.00
58.489,80.00,333.34,200.00,4800.65,1366.72,27671.83,33199.14,0.00,0.00,0.00
58.828,160.00,733.35,375.00,6201.08,1266.71,26720.35,33599.93,133.33,100.00,0.00
59.166,80.00,700.01,175.00,6201.08,1233.38,27571.67,32698.17,100.00,33.33,0.00
59.504,220.00,400.00,325.00,6701.26,933.36,23916.30,32865.16,66.67,133.33,0.00
59.842,100.00,300.00,325.00,7801.71,1433.39,26620.20,35704.23,33.33,0.00,100.00
60.180,180.00,233.33,475.01,7101.42,4100.48,89678.84,37875.60,3767.09,73659.94,5961.09
60.518,400.00,271790.76,45257.46,20211.49,180995.61,3289614.14,89736.89,45728.31,596392.14,13525.61
60.856,1160.04,672420.98,96309.82,25318.02,470903.46,8225910.34,163349.92,104789.81,1272322.68,9462.75
61.194,1660.08,681247.02,93143.05,29825.00,695554.83,11719706.51,227786.89,137522.69,1660840.92,7081.54
61.532,1140.04,609620.98,81913.03,31027.06,839449.30,12460763.56,237248.67,151877.85,1831664.62,4360.58
61.870,920.02,541952.71,69284.58,28723.19,848083.42,14243176.88,235153.10,154400.52,1873843.14,3680.42
62.208,1320.05,431188.88,58822.03,25017.60,835151.19,13976148.75,244517.52,151306.11,1848073.22,2720.23
62.546,1040.03,409758.51,52326.80,22414.13,845146.57,13191962.79,240561.53,139707.10,1778927.38,2500.19
